Time (s): 0
4	S: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 21
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 22
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 23
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 24
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 25
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 26
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 27
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 28
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 29
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 30
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 31
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 32
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 33
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 34
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 35
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 36
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 37
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 38
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 39
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 40
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 41
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 42
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 43
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 44
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 45
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 46
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 47
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 48
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 49
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 50
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 51
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 52
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 53
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 54
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 55
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 56
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 57
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 58
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 59
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 60
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 61
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 62
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 63
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 64
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 65
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 66
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 67
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 68
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 69
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 70
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 71
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 72
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 73
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 74
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 75
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 76
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 77
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 78
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 79
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 80
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 81
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 82
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 83
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 84
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 85
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 86
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 87
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 88
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 89
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 90
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 91
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 92
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 93
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 94
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 95
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 96
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 97
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 98
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 99
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 100
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 101
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 102
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 103
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 104
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 105
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 106
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 107
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 108
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 109
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 110
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 111
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 112
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 113
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 114
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 115
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 116
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 117
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 118
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 119
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 120
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 121
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 122
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 123
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 124
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 125
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 126
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 127
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 128
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 129
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 130
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 131
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 132
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 133
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 134
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 135
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 136
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 137
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 138
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 139
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 140
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 141
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 142
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 143
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 144
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 145
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 146
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 147
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 148
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 149
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 150
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 151
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 152
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 153
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 154
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 155
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 156
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 157
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 158
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 159
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 160
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 161
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 162
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 163
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 164
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 165
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 166
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 167
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 168
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 169
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 170
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 171
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 172
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 173
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 174
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 175
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 176
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 177
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 178
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 179
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 180
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 181
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 182
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 183
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 184
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 185
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 186
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 187
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 188
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 189
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 190
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 191
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 192
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 193
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 194
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 195
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 196
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 197
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 198
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 199
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 200
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 201
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 202
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 203
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 204
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 205
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 206
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 207
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 208
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 209
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 210
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 211
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 212
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 213
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 214
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 215
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 216
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 217
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 218
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 219
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 220
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 221
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 222
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 223
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 224
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 225
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 226
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 227
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 228
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 229
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 230
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 231
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 232
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 233
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 234
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 235
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 236
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 237
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 238
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 239
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 240
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 241
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 242
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 243
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 244
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 245
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 246
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 247
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 248
42	N: 1. 
3	nuc: 1. 
1	P: 2. N: 2. S: 2. 
2	S: 1. 
Time (s): 249
1	P: 2. N: 1. S: 2. 
43	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 250
1	P: 2. S: 2. 
44	N: 1. 
3	nuc: 1. 
2	S: 1. 
Time (s): 251
1	P: 1. 
43	N: 1. 
1	P: 1. N: 1. S: 1. 
1	S: 1. 
3	nuc: 1. 
1	S: 2. 
Time (s): 252
1	P: 1. 
43	N: 1. 
3	nuc: 1. 
1	S: 2. 
1	P: 1. N: 1. S: 1. 
1	S: 1. 
Time (s): 253
2	P: 1. 
1	S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 254
1	P: 1. 
43	N: 1. 
1	P: 1. N: 1. S: 1. 
3	nuc: 1. 
1	S: 2. 
1	S: 1. 
Time (s): 255
1	P: 1. 
43	N: 1. 
1	S: 1. 
1	P: 1. N: 1. S: 1. 
3	nuc: 1. 
